datetime,rain,temp,wet_bulb,dew_point,vap_pressure,humidity,sea_pressure,wind_speed,wind_dir,sun,vis,cloud_height,clout_amount,date
2019-01-06T00:00:00.000Z,0.0,8.3,6.6,4.4,8.4,77,1036.3,6,220,0.0,30000,34,7,2019-01-06
2019-01-06T01:00:00.000Z,0.0,8.0,6.6,4.9,8.6,80,1036.1,5,230,0.0,30000,34,7,2019-01-06
2019-01-06T02:00:00.000Z,0.0,8.1,6.8,5.1,8.8,82,1036.2,6,230,0.0,30000,34,7,2019-01-06
2019-01-06T03:00:00.000Z,0.0,8.1,6.8,5.1,8.8,82,1036.7,5,240,0.0,30000,34,7,2019-01-06
2019-01-06T04:00:00.000Z,0.0,8.0,6.8,5.3,8.9,83,1036.5,5,230,0.0,30000,34,7,2019-01-06
2019-01-06T05:00:00.000Z,0.0,8.1,7.0,5.6,9.1,85,1036.3,6,240,0.0,30000,50,7,2019-01-06
2019-01-06T06:00:00.000Z,0.0,8.0,6.9,5.6,9.1,85,1036.1,5,230,0.0,30000,50,7,2019-01-06
2019-01-06T07:00:00.000Z,0.0,8.2,7.0,5.6,9.1,83,1035.9,5,230,0.0,30000,29,7,2019-01-06
2019-01-06T08:00:00.000Z,0.0,8.5,7.2,5.6,9.1,82,1036.5,5,250,0.0,30000,29,7,2019-01-06
2019-01-06T09:00:00.000Z,0.0,8.6,7.3,5.7,9.2,82,1036.8,5,240,0.0,30000,30,7,2019-01-06
2019-01-06T10:00:00.000Z,0.0,9.1,7.6,5.8,9.2,80,1036.7,4,240,0.2,30000,40,6,2019-01-06
2019-01-06T11:00:00.000Z,0.0,9.6,7.9,5.9,9.3,78,1037.0,4,230,0.0,30000,40,6,2019-01-06
2019-01-06T12:00:00.000Z,0.0,9.8,8.0,5.9,9.3,77,1036.7,4,250,0.0,30000,40,6,2019-01-06
2019-01-06T13:00:00.000Z,0.0,9.6,8.0,6.1,9.4,79,1036.4,6,240,0.0,30000,25,7,2019-01-06
2019-01-06T14:00:00.000Z,0.0,9.9,8.2,6.2,9.5,78,1036.1,6,240,0.0,35000,45,7,2019-01-06
2019-01-06T15:00:00.000Z,0.0,9.7,8.0,6.1,9.4,78,1036.0,7,240,0.0,40000,40,7,2019-01-06
2019-01-06T16:00:00.000Z,0.0,9.9,8.1,5.9,9.4,77,1035.9,6,230,0.0,40000,38,7,2019-01-06
2019-01-06T17:00:00.000Z,0.0,9.6,7.8,5.7,9.1,76,1035.9,6,220,0.0,40000,30,7,2019-01-06
2019-01-06T18:00:00.000Z,0.0,9.4,7.8,6.0,9.3,79,1036.1,5,170,0.0,30000,30,7,2019-01-06
2019-01-06T19:00:00.000Z,0.0,8.8,7.6,6.3,9.5,84,1035.8,4,160,0.0,30000,24,7,2019-01-06
2019-01-06T20:00:00.000Z,0.0,8.6,7.3,5.8,9.2,82,1035.8,3,210,0.0,30000,24,7,2019-01-06
2019-01-06T21:00:00.000Z,0.0,9.3,8.1,6.8,9.8,84,1035.5,5,220,0.0,30000,30,7,2019-01-06
2019-01-06T22:00:00.000Z,0.0,9.7,8.5,7.1,10.1,84,1035.1,6,220,0.0,30000,19,7,2019-01-06
2019-01-06T23:00:00.000Z,0.0,9.7,8.6,7.4,10.3,86,1035.0,6,200,0.0,25000,13,7,2019-01-06
2019-01-09T00:00:00.000Z,0.0,5.3,4.7,3.8,8.1,91,1034.9,6,280,0.0,30000,50,6,2019-01-09
2019-01-09T01:00:00.000Z,0.0,5.7,5.1,4.3,8.3,91,1034.9,7,270,0.0,30000,50,6,2019-01-09
2019-01-09T02:00:00.000Z,0.0,4.7,4.3,3.8,8.0,93,1034.6,7,280,0.0,30000,50,6,2019-01-09
2019-01-09T03:00:00.000Z,0.0,4.9,4.4,3.8,8.0,92,1034.7,6,280,0.0,30000,70,6,2019-01-09
2019-01-09T04:00:00.000Z,0.0,5.0,4.7,4.2,8.3,95,1034.4,8,280,0.0,30000,50,7,2019-01-09
2019-01-09T05:00:00.000Z,0.0,4.7,4.3,3.7,8.0,93,1034.2,8,290,0.0,30000,50,7,2019-01-09
2019-01-09T06:00:00.000Z,0.0,3.7,3.3,2.8,7.4,93,1033.9,8,290,0.0,30000,40,4,2019-01-09
2019-01-09T07:00:00.000Z,0.0,2.8,2.6,2.2,7.2,96,1034.0,8,300,0.0,30000,999,3,2019-01-09
2019-01-09T08:00:00.000Z,0.0,2.6,2.5,2.3,7.2,98,1034.2,7,300,0.0,30000,999,3,2019-01-09
2019-01-09T09:00:00.000Z,0.0,2.4,2.2,1.8,7.0,96,1034.7,8,300,0.4,30000,70,4,2019-01-09
2019-01-09T10:00:00.000Z,0.0,3.8,3.6,3.2,7.7,97,1034.9,7,300,1.0,30000,999,3,2019-01-09
2019-01-09T11:00:00.000Z,0.0,5.8,5.2,4.5,8.4,91,1034.8,5,310,1.0,30000,999,3,2019-01-09
2019-01-09T12:00:00.000Z,0.0,7.0,5.9,4.4,8.4,84,1034.3,6,300,0.9,30000,999,3,2019-01-09
2019-01-09T13:00:00.000Z,0.0,7.5,5.8,3.5,7.9,76,1033.8,6,330,0.2,30000,120,4,2019-01-09
2019-01-09T14:00:00.000Z,0.0,7.4,5.5,3.0,7.5,73,1033.6,7,340,0.0,30000,50,6,2019-01-09
2019-01-09T15:00:00.000Z,0.0,7.1,5.5,3.4,7.7,77,1033.6,5,330,0.0,30000,70,6,2019-01-09
2019-01-09T16:00:00.000Z,0.0,7.0,5.8,4.2,8.3,82,1033.7,4,310,0.0,30000,50,6,2019-01-09
2019-01-09T17:00:00.000Z,0.0,6.6,5.5,4.1,8.1,84,1033.7,3,310,0.0,30000,30,6,2019-01-09
2019-01-09T18:00:00.000Z,0.0,6.2,5.4,4.3,8.3,88,1033.9,3,310,0.0,30000,30,7,2019-01-09
2019-01-09T19:00:00.000Z,0.0,3.8,3.1,2.1,7.1,88,1033.6,4,290,0.0,30000,30,6,2019-01-09
2019-01-09T20:00:00.000Z,0.0,3.4,3.1,2.6,7.4,95,1033.5,5,270,0.0,30000,999,3,2019-01-09
2019-01-09T21:00:00.000Z,0.0,3.8,3.7,3.6,7.9,98,1033.7,5,270,0.0,30000,30,7,2019-01-09
2019-01-09T22:00:00.000Z,0.0,5.3,5.0,4.6,8.5,95,1033.4,5,280,0.0,30000,16,7,2019-01-09
2019-01-09T23:00:00.000Z,0.0,5.7,5.4,5.1,8.7,95,1033.2,4,250,0.0,30000,13,7,2019-01-09
2019-01-11T00:00:00.000Z,0.0,7.5,6.4,5.1,8.7,84,1034.5,7,290,0.0,30000,48,7,2019-01-11
2019-01-11T01:00:00.000Z,0.0,7.3,6.4,5.3,8.9,87,1034.5,7,290,0.0,30000,48,7,2019-01-11
2019-01-11T02:00:00.000Z,0.0,7.0,6.3,5.4,9.0,90,1034.4,7,280,0.0,30000,48,7,2019-01-11
2019-01-11T03:00:00.000Z,0.0,7.0,6.3,5.4,9.0,90,1034.4,7,280,0.0,30000,48,7,2019-01-11
2019-01-11T04:00:00.000Z,0.0,7.1,6.4,5.5,9.0,90,1034.4,7,280,0.0,30000,48,7,2019-01-11
2019-01-11T05:00:00.000Z,0.0,6.9,6.3,5.5,9.1,91,1034.1,6,280,0.0,30000,48,7,2019-01-11
2019-01-11T06:00:00.000Z,0.0,7.1,6.4,5.5,9.0,90,1034.0,7,280,0.0,30000,46,7,2019-01-11
2019-01-11T07:00:00.000Z,0.0,7.1,6.5,5.7,9.2,91,1034.1,8,270,0.0,30000,44,7,2019-01-11
2019-01-11T08:00:00.000Z,0.0,7.4,6.7,5.8,9.2,90,1034.0,8,270,0.0,30000,42,7,2019-01-11
2019-01-11T09:00:00.000Z,0.0,6.9,6.3,5.6,9.1,91,1034.5,8,270,0.0,30000,42,7,2019-01-11
2019-01-11T10:00:00.000Z,0.0,7.6,6.6,5.4,8.9,86,1034.6,7,270,0.0,30000,42,7,2019-01-11
2019-01-11T11:00:00.000Z,0.0,7.9,6.7,5.1,8.8,83,1034.5,7,270,0.0,30000,40,7,2019-01-11
2019-01-11T12:00:00.000Z,0.0,8.8,7.8,6.6,9.8,86,1033.9,8,270,0.0,30000,40,7,2019-01-11
2019-01-11T13:00:00.000Z,0.0,9.1,8.2,7.2,10.1,88,1033.2,9,270,0.0,30000,39,7,2019-01-11
2019-01-11T14:00:00.000Z,0.0,9.4,8.3,7.0,10.1,85,1032.5,11,270,0.1,30000,20,7,2019-01-11
2019-01-11T15:00:00.000Z,0.0,9.2,7.8,6.2,9.5,81,1032.4,10,260,0.3,30000,30,7,2019-01-11
2019-01-11T16:00:00.000Z,0.0,8.9,7.8,6.6,9.7,85,1032.1,9,260,0.0,25000,40,7,2019-01-11
2019-01-11T17:00:00.000Z,0.0,8.5,7.8,7.1,10.0,90,1031.8,6,250,0.0,25000,40,7,2019-01-11
2019-01-11T18:00:00.000Z,0.0,8.2,7.9,7.5,10.4,96,1031.3,6,250,0.0,25000,12,8,2019-01-11
2019-01-11T19:00:00.000Z,0.0,8.5,8.0,7.4,10.3,93,1031.0,7,250,0.0,20000,15,7,2019-01-11
2019-01-11T20:00:00.000Z,0.0,8.7,8.0,7.3,10.2,90,1030.9,10,260,0.0,25000,18,7,2019-01-11
2019-01-11T21:00:00.000Z,0.0,8.8,8.0,7.0,10.1,89,1030.3,13,260,0.0,25000,18,7,2019-01-11
2019-01-11T22:00:00.000Z,0.0,8.7,7.8,6.8,9.9,88,1029.2,13,260,0.0,30000,11,7,2019-01-11
2019-01-11T23:00:00.000Z,0.0,8.4,8.0,7.5,10.4,94,1029.0,12,250,0.0,12000,10,8,2019-01-11
2019-01-16T00:00:00.000Z,0.0,8.4,7.4,6.3,9.5,86,1005.2,12,220,0.0,30000,18,7,2019-01-16
2019-01-16T01:00:00.000Z,0.1,8.4,7.5,6.4,9.6,88,1003.9,11,220,0.0,35000,220,6,2019-01-16
2019-01-16T02:00:00.000Z,0.0,8.4,7.3,6.0,9.3,85,1003.0,10,220,0.0,35000,220,4,2019-01-16
2019-01-16T03:00:00.000Z,0.0,8.5,7.5,6.3,9.6,86,1002.5,11,220,0.0,25000,20,7,2019-01-16
2019-01-16T04:00:00.000Z,0.1,5.8,5.2,4.4,8.4,91,1003.1,16,290,0.0,25000,45,8,2019-01-16
2019-01-16T05:00:00.000Z,0.0,5.8,5.1,4.2,8.2,89,1002.8,8,230,0.0,30000,60,8,2019-01-16
2019-01-16T06:00:00.000Z,0.0,6.0,5.2,4.2,8.2,88,1002.7,7,230,0.0,30000,50,8,2019-01-16
2019-01-16T07:00:00.000Z,0.0,5.5,4.8,3.8,8.0,89,1002.3,9,250,0.0,30000,100,8,2019-01-16
2019-01-16T08:00:00.000Z,0.0,5.5,4.8,3.8,8.0,89,1002.3,9,250,0.0,30000,120,8,2019-01-16
2019-01-16T09:00:00.000Z,0.0,4.7,4.0,3.0,7.6,89,1002.8,7,240,0.0,40000,999,3,2019-01-16
2019-01-16T10:00:00.000Z,0.0,4.5,3.8,2.8,7.5,89,1002.9,6,240,0.6,50000,999,2,2019-01-16
2019-01-16T11:00:00.000Z,0.0,5.8,4.5,2.5,7.4,80,1002.7,7,240,1.0,50000,999,1,2019-01-16
2019-01-16T12:00:00.000Z,0.0,6.7,5.2,3.1,7.6,78,1002.1,8,240,0.9,50000,999,3,2019-01-16
2019-01-16T13:00:00.000Z,0.0,6.7,4.6,1.6,6.8,69,1001.6,11,250,1.0,50000,999,2,2019-01-16
2019-01-16T14:00:00.000Z,0.0,7.0,5.0,2.0,7.1,71,1000.9,10,250,0.7,50000,999,2,2019-01-16
2019-01-16T15:00:00.000Z,0.0,5.5,4.5,3.0,7.6,84,1000.8,9,240,0.0,25000,25,6,2019-01-16
2019-01-16T16:00:00.000Z,0.1,4.8,4.1,3.0,7.6,89,1000.9,11,270,0.0,25000,33,7,2019-01-16
2019-01-16T17:00:00.000Z,0.0,4.5,3.8,2.7,7.5,89,1001.2,8,280,0.0,25000,33,7,2019-01-16
2019-01-16T18:00:00.000Z,0.0,3.7,3.1,2.2,7.1,90,1001.9,11,270,0.0,25000,120,6,2019-01-16
2019-01-16T19:00:00.000Z,0.0,2.8,2.3,1.4,6.8,91,1002.5,12,280,0.0,25000,999,1,2019-01-16
2019-01-16T20:00:00.000Z,0.0,2.3,1.8,1.0,6.6,91,1003.3,14,280,0.0,25000,999,1,2019-01-16
2019-01-16T21:00:00.000Z,0.0,2.1,1.6,0.7,6.5,91,1003.9,12,270,0.0,25000,999,1,2019-01-16
2019-01-16T22:00:00.000Z,0.0,1.7,1.3,0.6,6.4,93,1004.8,10,260,0.0,25000,999,1,2019-01-16
2019-01-16T23:00:00.000Z,0.0,1.6,1.1,0.2,6.2,91,1005.7,8,250,0.0,25000,999,3,2019-01-16
2019-01-18T00:00:00.000Z,0.0,2.5,0.8,-2.4,5.1,70,1014.8,9,160,0.0,25000,80,8,2019-01-18
2019-01-18T01:00:00.000Z,0.0,3.5,1.6,-1.7,5.3,68,1013.9,8,150,0.0,25000,50,8,2019-01-18
2019-01-18T02:00:00.000Z,0.0,4.2,2.4,-0.7,5.8,71,1012.5,10,160,0.0,25000,50,8,2019-01-18
2019-01-18T03:00:00.000Z,0.1,4.4,3.0,0.8,6.5,77,1011.4,12,160,0.0,25000,50,8,2019-01-18
2019-01-18T04:00:00.000Z,0.1,4.5,3.2,1.1,6.6,79,1010.5,10,150,0.0,17000,45,8,2019-01-18
2019-01-18T05:00:00.000Z,0.2,4.2,3.1,1.5,6.7,82,1009.6,11,160,0.0,20000,33,8,2019-01-18
2019-01-18T06:00:00.000Z,0.7,3.8,3.1,1.9,7.1,88,1008.4,12,150,0.0,20000,30,8,2019-01-18
2019-01-18T07:00:00.000Z,0.4,4.4,3.7,2.6,7.4,89,1007.3,16,150,0.0,25000,16,8,2019-01-18
2019-01-18T08:00:00.000Z,0.2,4.8,4.0,2.8,7.5,87,1006.6,17,150,0.0,25000,17,7,2019-01-18
2019-01-18T09:00:00.000Z,0.0,5.7,5.1,4.4,8.3,91,1005.8,17,140,0.0,12000,12,8,2019-01-18
2019-01-18T10:00:00.000Z,0.0,7.0,6.0,4.8,8.5,85,1005.6,13,140,0.0,20000,16,7,2019-01-18
2019-01-18T11:00:00.000Z,0.0,7.5,6.5,5.2,8.9,86,1005.6,13,160,0.0,20000,16,7,2019-01-18
2019-01-18T12:00:00.000Z,0.0,8.6,6.9,4.7,8.6,77,1005.3,9,150,0.3,25000,26,7,2019-01-18
2019-01-18T13:00:00.000Z,0.0,9.1,6.9,4.2,8.2,71,1004.9,7,200,0.2,30000,30,7,2019-01-18
2019-01-18T14:00:00.000Z,0.0,8.3,6.5,4.3,8.2,75,1004.8,6,220,0.0,30000,22,6,2019-01-18
2019-01-18T15:00:00.000Z,0.0,8.5,6.7,4.5,8.4,75,1004.3,4,220,0.0,30000,22,5,2019-01-18
2019-01-18T16:00:00.000Z,0.0,8.2,6.6,4.5,8.5,78,1004.3,5,190,0.0,30000,35,5,2019-01-18
2019-01-18T17:00:00.000Z,0.0,7.7,6.7,5.5,9.0,86,1004.3,4,150,0.0,30000,40,5,2019-01-18
2019-01-18T18:00:00.000Z,0.0,7.1,5.9,4.3,8.3,83,1004.3,3,160,0.0,20000,40,5,2019-01-18
2019-01-18T19:00:00.000Z,0.0,7.0,5.6,3.8,8.0,80,1004.2,3,180,0.0,20000,32,6,2019-01-18
2019-01-18T20:00:00.000Z,0.0,6.7,5.4,3.6,7.9,81,1004.1,4,210,0.0,20000,999,3,2019-01-18
2019-01-18T21:00:00.000Z,0.0,4.8,3.7,2.1,7.1,82,1004.0,4,210,0.0,20000,999,3,2019-01-18
2019-01-18T22:00:00.000Z,0.0,4.4,3.8,2.9,7.5,90,1004.1,3,150,0.0,20000,140,7,2019-01-18
2019-01-18T23:00:00.000Z,0.0,3.7,3.3,2.8,7.4,93,1004.0,3,140,0.0,20000,120,7,2019-01-18
2019-01-21T00:00:00.000Z,0.0,-0.3,-0.6,-1.2,5.6,94,1027.5,8,280,0.0,20000,999,2,2019-01-21
2019-01-21T01:00:00.000Z,0.0,-1.5,-1.9,-2.6,5.0,91,1027.1,8,270,0.0,20000,999,2,2019-01-21
2019-01-21T02:00:00.000Z,0.0,-0.7,-0.9,-1.3,5.6,96,1026.4,5,240,0.0,20000,999,2,2019-01-21
2019-01-21T03:00:00.000Z,0.0,0.8,0.3,-0.7,5.8,90,1026.2,5,250,0.0,20000,999,2,2019-01-21
2019-01-21T04:00:00.000Z,0.0,0.7,0.2,-0.8,5.8,90,1025.5,5,240,0.0,20000,999,2,2019-01-21
2019-01-21T05:00:00.000Z,0.0,0.5,0.1,-0.7,5.8,92,1024.9,6,250,0.0,20000,999,2,2019-01-21
2019-01-21T06:00:00.000Z,0.0,1.8,1.1,-0.2,6.1,87,1024.0,7,250,0.0,20000,999,3,2019-01-21
2019-01-21T07:00:00.000Z,0.0,1.9,1.1,-0.4,6.0,85,1023.4,5,250,0.0,20000,999,3,2019-01-21
2019-01-21T08:00:00.000Z,0.0,1.2,0.5,-0.8,5.8,87,1022.6,5,220,0.0,20000,190,5,2019-01-21
2019-01-21T09:00:00.000Z,0.0,1.4,0.6,-0.9,5.7,85,1021.8,5,210,0.0,40000,200,7,2019-01-21
2019-01-21T10:00:00.000Z,0.0,2.6,1.4,-0.8,5.8,79,1020.3,6,200,0.0,40000,200,7,2019-01-21
2019-01-21T11:00:00.000Z,0.0,3.5,2.1,-0.4,6.0,76,1019.4,8,200,0.0,50000,150,7,2019-01-21
2019-01-21T12:00:00.000Z,0.0,4.3,2.4,-0.7,5.7,69,1017.4,10,200,0.0,50000,150,7,2019-01-21
2019-01-21T13:00:00.000Z,0.0,4.7,2.9,0.0,6.1,71,1015.8,11,200,0.0,50000,150,7,2019-01-21
2019-01-21T14:00:00.000Z,0.0,5.5,3.7,0.9,6.5,72,1013.3,12,200,0.0,50000,140,8,2019-01-21
2019-01-21T15:00:00.000Z,0.0,6.2,4.3,1.5,6.8,72,1011.1,14,200,0.0,45000,100,8,2019-01-21
2019-01-21T16:00:00.000Z,0.2,6.1,4.9,3.1,7.7,82,1008.8,16,200,0.0,20000,40,8,2019-01-21
2019-01-21T17:00:00.000Z,0.8,5.7,4.7,3.4,7.7,85,1007.0,16,200,0.0,20000,40,8,2019-01-21
2019-01-21T18:00:00.000Z,0.4,6.1,5.1,3.8,8.0,85,1005.5,15,200,0.0,25000,40,8,2019-01-21
2019-01-21T19:00:00.000Z,0.9,2.9,2.4,1.7,6.9,91,1006.3,16,270,0.0,30000,60,8,2019-01-21
2019-01-21T20:00:00.000Z,0.0,2.4,1.9,1.1,6.6,91,1005.5,9,240,0.0,30000,100,6,2019-01-21
2019-01-21T21:00:00.000Z,0.0,1.9,1.4,0.6,6.4,91,1005.5,11,250,0.0,30000,999,3,2019-01-21
2019-01-21T22:00:00.000Z,0.0,1.6,0.9,-0.2,6.0,87,1005.7,12,250,0.0,30000,999,3,2019-01-21
2019-01-21T23:00:00.000Z,0.0,1.3,0.7,-0.3,5.9,89,1005.9,11,260,0.0,30000,999,3,2019-01-21
2019-01-23T00:00:00.000Z,0.0,0.9,0.5,-0.1,6.0,92,1000.7,11,270,0.0,20000,90,5,2019-01-23
2019-01-23T01:00:00.000Z,0.0,0.3,0.1,-0.4,6.0,96,1001.4,12,280,0.0,20000,90,5,2019-01-23
2019-01-23T02:00:00.000Z,0.0,0.1,-0.2,-0.7,5.8,94,1001.6,12,280,0.0,20000,100,5,2019-01-23
2019-01-23T03:00:00.000Z,0.0,-0.1,-0.4,-0.9,5.7,94,1002.1,13,270,0.0,20000,999,3,2019-01-23
2019-01-23T04:00:00.000Z,0.0,-0.5,-0.7,-1.1,5.6,96,1002.4,11,280,0.0,20000,999,3,2019-01-23
2019-01-23T05:00:00.000Z,0.0,0.0,-0.3,-0.8,5.7,94,1003.0,11,270,0.0,20000,999,3,2019-01-23
2019-01-23T06:00:00.000Z,0.0,0.1,-0.1,-0.5,5.9,96,1003.9,11,270,0.0,20000,999,3,2019-01-23
2019-01-23T07:00:00.000Z,0.0,0.5,0.1,-0.5,5.8,92,1004.0,11,270,0.0,20000,999,4,2019-01-23
2019-01-23T08:00:00.000Z,0.0,0.6,0.3,-0.2,6.0,94,1004.6,10,270,0.0,30000,130,6,2019-01-23
2019-01-23T09:00:00.000Z,0.0,0.8,0.5,-0.1,6.1,94,1005.4,10,270,0.0,30000,110,7,2019-01-23
2019-01-23T10:00:00.000Z,0.0,1.2,0.9,0.5,6.3,94,1005.7,6,260,0.0,30000,80,7,2019-01-23
2019-01-23T11:00:00.000Z,0.0,2.1,1.7,1.1,6.6,93,1005.8,8,260,0.0,30000,50,7,2019-01-23
2019-01-23T12:00:00.000Z,0.0,2.4,2.0,1.4,6.7,93,1005.9,8,260,0.0,30000,60,7,2019-01-23
2019-01-23T13:00:00.000Z,0.0,2.9,2.5,1.9,7.0,93,1006.2,7,250,0.0,25000,90,7,2019-01-23
2019-01-23T14:00:00.000Z,0.0,3.4,3.0,2.4,7.3,93,1005.7,8,260,0.0,25000,90,7,2019-01-23
2019-01-23T15:00:00.000Z,0.0,4.3,3.7,2.8,7.5,90,1006.1,10,260,0.0,25000,80,8,2019-01-23
2019-01-23T16:00:00.000Z,0.0,4.2,3.6,2.7,7.4,90,1006.4,10,260,0.0,25000,70,8,2019-01-23
2019-01-23T17:00:00.000Z,0.0,4.1,3.6,2.8,7.5,92,1006.6,9,260,0.0,25000,70,8,2019-01-23
2019-01-23T18:00:00.000Z,0.0,4.2,3.7,2.9,7.6,92,1006.8,9,260,0.0,25000,70,8,2019-01-23
2019-01-23T19:00:00.000Z,0.0,4.1,3.7,3.2,7.6,93,1007.3,6,250,0.0,25000,70,8,2019-01-23
2019-01-23T20:00:00.000Z,0.0,4.1,3.7,3.1,7.6,93,1007.3,7,250,0.0,25000,60,8,2019-01-23
2019-01-23T21:00:00.000Z,0.0,4.2,3.8,3.1,7.7,93,1007.4,7,250,0.0,20000,60,8,2019-01-23
2019-01-23T22:00:00.000Z,0.0,4.2,3.8,3.2,7.7,93,1007.6,7,250,0.0,20000,35,7,2019-01-23
2019-01-23T23:00:00.000Z,0.0,4.0,3.8,3.5,7.9,97,1008.2,8,250,0.0,9000,60,7,2019-01-23
2019-01-24T00:00:00.000Z,0.0,4.3,4.1,3.9,8.0,97,1008.5,7,250,0.0,6000,6,8,2019-01-24
2019-01-24T01:00:00.000Z,0.0,4.5,4.3,4.1,8.1,97,1008.7,6,250,0.0,4000,3,8,2019-01-24
2019-01-24T02:00:00.000Z,0.0,4.6,4.4,4.2,8.2,97,1009.3,7,270,0.0,5000,3,8,2019-01-24
2019-01-24T03:00:00.000Z,0.0,4.6,4.5,4.4,8.3,98,1008.9,7,260,0.0,6000,3,8,2019-01-24
2019-01-24T04:00:00.000Z,0.0,4.6,4.5,4.4,8.3,98,1009.1,7,280,0.0,3000,3,8,2019-01-24
2019-01-24T05:00:00.000Z,0.0,4.7,4.7,4.6,8.5,100,1009.5,7,270,0.0,3000,2,8,2019-01-24
2019-01-24T06:00:00.000Z,0.0,4.8,4.8,4.7,8.6,100,1009.7,8,270,0.0,5000,2,8,2019-01-24
2019-01-24T07:00:00.000Z,0.3,5.1,5.0,4.8,8.6,98,1010.3,6,270,0.0,6000,3,8,2019-01-24
2019-01-24T08:00:00.000Z,0.2,5.4,5.3,5.2,8.8,98,1010.3,6,270,0.0,8000,3,8,2019-01-24
2019-01-24T09:00:00.000Z,0.0,5.7,5.6,5.5,9.0,98,1010.9,4,260,0.0,6000,3,8,2019-01-24
2019-01-24T10:00:00.000Z,0.4,6.3,6.1,5.9,9.3,97,1011.3,4,260,0.0,3000,11,8,2019-01-24
2019-01-24T11:00:00.000Z,0.5,6.5,6.4,6.3,9.5,98,1011.7,3,240,0.0,4000,16,8,2019-01-24
2019-01-24T12:00:00.000Z,0.2,7.3,7.1,6.9,9.9,97,1011.0,4,200,0.0,4000,16,8,2019-01-24
2019-01-24T13:00:00.000Z,0.6,8.0,7.8,7.6,10.4,97,1010.9,3,210,0.0,3000,10,8,2019-01-24
2019-01-24T14:00:00.000Z,0.4,9.4,9.2,8.9,11.5,97,1010.6,3,190,0.0,4000,4,8,2019-01-24
2019-01-24T15:00:00.000Z,0.1,9.8,9.5,9.1,11.6,96,1010.9,12,280,0.2,14000,8,8,2019-01-24
2019-01-24T16:00:00.000Z,0.0,9.6,9.1,8.6,11.2,93,1011.0,14,280,0.2,14000,120,7,2019-01-24
2019-01-24T17:00:00.000Z,0.0,9.7,9.1,8.5,11.1,92,1012.0,14,280,0.0,18000,15,7,2019-01-24
2019-01-24T18:00:00.000Z,0.0,9.5,9.0,8.4,11.1,93,1012.2,12,280,0.0,16000,16,7,2019-01-24
2019-01-24T19:00:00.000Z,0.0,9.6,9.0,8.4,11.0,92,1012.9,15,280,0.0,16000,12,8,2019-01-24
2019-01-24T20:00:00.000Z,0.0,9.6,9.0,8.3,11.0,92,1013.3,14,270,0.0,18000,10,8,2019-01-24
2019-01-24T21:00:00.000Z,0.0,9.7,9.0,8.3,10.9,91,1013.4,15,270,0.0,18000,10,8,2019-01-24
2019-01-24T22:00:00.000Z,0.0,9.6,9.1,8.5,11.2,93,1013.8,14,270,0.0,18000,10,8,2019-01-24
2019-01-24T23:00:00.000Z,0.0,9.5,9.1,8.6,11.2,95,1014.1,13,270,0.0,18000,9,8,2019-01-24
2019-01-25T00:00:00.000Z,0.0,9.5,9.2,8.8,11.4,96,1014.1,12,270,0.0,18000,7,8,2019-01-25
2019-01-25T01:00:00.000Z,0.0,9.7,9.3,8.9,11.4,95,1014.1,12,260,0.0,18000,6,8,2019-01-25
2019-01-25T02:00:00.000Z,0.0,9.6,9.1,8.6,11.2,93,1014.1,12,260,0.0,18000,8,8,2019-01-25
2019-01-25T03:00:00.000Z,0.0,9.7,9.3,8.8,11.4,95,1014.3,12,260,0.0,18000,6,8,2019-01-25
2019-01-25T04:00:00.000Z,0.0,9.8,9.3,8.7,11.3,93,1014.3,13,270,0.0,18000,9,8,2019-01-25
2019-01-25T05:00:00.000Z,0.0,9.9,9.2,8.4,11.1,91,1014.3,13,270,0.0,18000,30,8,2019-01-25
2019-01-25T06:00:00.000Z,0.0,9.6,8.9,8.1,10.8,91,1014.3,13,270,0.0,18000,16,8,2019-01-25
2019-01-25T07:00:00.000Z,0.0,9.6,8.6,7.4,10.4,87,1014.4,15,270,0.0,18000,50,8,2019-01-25
2019-01-25T08:00:00.000Z,0.0,9.4,8.4,7.2,10.2,87,1014.8,13,260,0.0,18000,50,7,2019-01-25
2019-01-25T09:00:00.000Z,0.0,9.3,8.4,7.5,10.3,88,1015.0,13,260,0.0,20000,15,7,2019-01-25
2019-01-25T10:00:00.000Z,0.0,9.5,8.6,7.7,10.4,88,1015.2,14,260,0.0,20000,11,7,2019-01-25
2019-01-25T11:00:00.000Z,0.0,9.7,8.9,8.0,10.8,89,1015.2,13,260,0.1,20000,11,7,2019-01-25
2019-01-25T12:00:00.000Z,0.0,9.8,9.1,8.3,11.0,91,1015.2,13,260,0.1,20000,10,7,2019-01-25
2019-01-25T13:00:00.000Z,0.0,10.6,9.5,8.4,11.0,86,1015.0,14,260,0.1,20000,10,7,2019-01-25
2019-01-25T14:00:00.000Z,0.0,10.3,9.2,8.0,10.7,86,1014.8,14,270,0.0,40000,19,7,2019-01-25
2019-01-25T15:00:00.000Z,0.0,10.1,9.1,8.1,10.8,87,1014.4,14,270,0.0,50000,13,7,2019-01-25
2019-01-25T16:00:00.000Z,0.0,10.2,8.9,7.5,10.4,83,1014.2,13,260,0.0,50000,15,7,2019-01-25
2019-01-25T17:00:00.000Z,0.0,9.9,8.6,7.1,10.1,83,1014.0,13,250,0.0,40000,15,7,2019-01-25
